,Target,Source
10,Why would humans be considered apex predators?,Query: Why would humans be considered one? |||| Context: What are examples of apex predators? ||| How do predators and prey influence biodiversity? ||| Why would the roles of predator and prey reverse? ||| How do populations of predators and prey relate? ||| What other carnivorous plants are native to North and South Carolina? ||| How do Venus flytraps attract and catch their prey? ||| Where is the Venus flytrap native to? ||| What do Venus flytraps eat? ||| What do predator plants eat? ||| What is the relationship between predator and prey? |||| Reformulation: 
0,Which is the biggest commercial plane?,Query: Which is the biggest commercial plane? |||| Context:  |||| Reformulation: 
1,What are the operational costs of the Airbus A380?,Query: What are its operational costs? |||| Context: Which is the biggest commercial plane? |||| Reformulation: 
2,How does the Airbus A380 fuel consumption compare to its competitors?,Query: How does its fuel consumption compare to its competitors? |||| Context: What are the operational costs of the Airbus A380? ||| Which is the biggest commercial plane? |||| Reformulation: 
3,How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other?,Query: How do the freighter versions compare to each other? |||| Context: How does the Airbus A380 fuel consumption compare to its competitors? ||| What are the operational costs of the Airbus A380? ||| Which is the biggest commercial plane? |||| Reformulation: 
4,Why did the Airbus A380 stop being produced?,Query: Why did the A380 stop being produced? |||| Context: How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| How does the Airbus A380 fuel consumption compare to its competitors? ||| What are the operational costs of the Airbus A380? ||| Which is the biggest commercial plane? |||| Reformulation: 
5,What was Boeing's response to compete with the Airbus A380?,Query: What was Boeing's response to compete with it? |||| Context: Why did the Airbus A380 stop being produced? ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| How does the Airbus A380 fuel consumption compare to its competitors? ||| What are the operational costs of the Airbus A380? ||| Which is the biggest commercial plane? |||| Reformulation: 
6,What is the newest version of the Boeing 777 and what is better about it?,Query: What is the newest version and what is better about it? |||| Context: What was Boeing's response to compete with the Airbus A380? ||| Why did the Airbus A380 stop being produced? ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| How does the Airbus A380 fuel consumption compare to its competitors? ||| What are the operational costs of the Airbus A380? ||| Which is the biggest commercial plane? |||| Reformulation: 
7,What are the differences between the Boeing 777X-8 and 777X-9?,Query: What are the differences between the variants? |||| Context: What is the newest version of the Boeing 777 and what is better about it? ||| What was Boeing's response to compete with the Airbus A380? ||| Why did the Airbus A380 stop being produced? ||| How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other? ||| How does the Airbus A380 fuel consumption compare to its competitors? ||| What are the operational costs of the Airbus A380? ||| Which is the biggest commercial plane? |||| Reformulation: 
0,What is the purpose of the General Data Protection Regulation (GDPR)?,Query: What is the purpose of GDPR? |||| Context:  |||| Reformulation: 
1,What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC?,Query: What is different compared to previous legislation? |||| Context: What is the purpose of the General Data Protection Regulation (GDPR)? |||| Reformulation: 
2,What are the privacy implications of social networks and cloud computing?,Query: What are the privacy implications of those technologies? |||| Context: What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| What is the purpose of the General Data Protection Regulation (GDPR)? |||| Reformulation: 
3,"Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)?","Query: Oh, IP addresses are considered PII? What is the full range of personal data? |||| Context: What are the privacy implications of social networks and cloud computing? ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| What is the purpose of the General Data Protection Regulation (GDPR)? |||| Reformulation: "
4,How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)?,"Query: How do big companies adapt to GDPR? |||| Context: Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| What are the privacy implications of social networks and cloud computing? ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| What is the purpose of the General Data Protection Regulation (GDPR)? |||| Reformulation: "
5,OK. Tell me about the privacy issues in social networks.,"Query: OK. Tell me about the privacy issues in social networks. |||| Context: How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)? ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| What are the privacy implications of social networks and cloud computing? ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| What is the purpose of the General Data Protection Regulation (GDPR)? |||| Reformulation: "
6,What do users of social networks get in return for by giving up their privacy?,"Query: What do they get in return for their privacy? |||| Context: OK. Tell me about the privacy issues in social networks. ||| How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)? ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| What are the privacy implications of social networks and cloud computing? ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| What is the purpose of the General Data Protection Regulation (GDPR)? |||| Reformulation: "
7,What are the symptoms of social network addiction?,"Query: What are the symptoms of that addiction? |||| Context: What do users of social networks get in return for by giving up their privacy? ||| OK. Tell me about the privacy issues in social networks. ||| How do big companies in the United States (US) adapt to the General Data Protection Regulation (GDPR)? ||| Oh, Internet Protocol (IP) addresses are considered Personally Identifying Information (PII)? What is the full range of personal data defined in the General Data Protection Regulation (GDPR)? ||| What are the privacy implications of social networks and cloud computing? ||| What is different between General Data Protection Regulation (GDPR) and European Union (EU) Data Protection Directive 95/46/EC? ||| What is the purpose of the General Data Protection Regulation (GDPR)? |||| Reformulation: "
0,Do shoulder braces help recover from an injury?,Query: Do shoulder braces help recover from an injury? |||| Context:  |||| Reformulation: 
1,Tell me more about some shoulder exercises that could help recovery from an injury.,Query: Tell me more about some exercises that could help. |||| Context: Do shoulder braces help recover from an injury? |||| Reformulation: 
2,What are other exercises besides Pendulum circles for shoulder injuries?,Query: What are some others? |||| Context: Tell me more about some shoulder exercises that could help recovery from an injury. ||| Do shoulder braces help recover from an injury? |||| Reformulation: 
3,How do I know if my shoulder pain is serious?,Query: How do I know if it's serious? |||| Context: What are other exercises besides Pendulum circles for shoulder injuries? ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| Do shoulder braces help recover from an injury? |||| Reformulation: 
4,When should you consider shoulder surgery?,Query: When should you consider surgery? |||| Context: How do I know if my shoulder pain is serious? ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| Do shoulder braces help recover from an injury? |||| Reformulation: 
5,That seems extreme. What are other ways to treat shoulder pain?,Query: That seems extreme. What are other ways to treat the pain? |||| Context: When should you consider shoulder surgery? ||| How do I know if my shoulder pain is serious? ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| Do shoulder braces help recover from an injury? |||| Reformulation: 
6,How do I stop my shoulder from hurting at my desk?,Query: How do I stop it from hurting at my desk? |||| Context: That seems extreme. What are other ways to treat shoulder pain? ||| When should you consider shoulder surgery? ||| How do I know if my shoulder pain is serious? ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| Do shoulder braces help recover from an injury? |||| Reformulation: 
7,What are the benefits of a standing desk for shoulder pain?,Query: What are the benefits of a standing one? |||| Context: How do I stop my shoulder from hurting at my desk? ||| That seems extreme. What are other ways to treat shoulder pain? ||| When should you consider shoulder surgery? ||| How do I know if my shoulder pain is serious? ||| What are other exercises besides Pendulum circles for shoulder injuries? ||| Tell me more about some shoulder exercises that could help recovery from an injury. ||| Do shoulder braces help recover from an injury? |||| Reformulation: 
0,Tell me about purchasing a Burger King franchise.,Query: Tell me about purchasing a Burger King franchise. |||| Context:  |||| Reformulation: 
1,"No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise.","Query: No, not information about its acquisition. I want to know how to open a franchise. |||| Context: Tell me about purchasing a Burger King franchise. |||| Reformulation: "
2,Is there any financial support for the initial franchise fee of a Burger King restaurant franchise?,"Query: Is there any financial support for the fee? |||| Context: No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. ||| Tell me about purchasing a Burger King franchise. |||| Reformulation: "
3,How much does a Burger King franchise owner typically make?,"Query: How much does an owner typically make? |||| Context: Is there any financial support for the initial franchise fee of a Burger King restaurant franchise? ||| No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. ||| Tell me about purchasing a Burger King franchise. |||| Reformulation: "
4,Is it better to be a Burger King franchisee or an independent restaurant owner?,"Query: Is it better to be a franchise or independent? |||| Context: How much does a Burger King franchise owner typically make? ||| Is there any financial support for the initial franchise fee of a Burger King restaurant franchise? ||| No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. ||| Tell me about purchasing a Burger King franchise. |||| Reformulation: "
5,What support does the franchise provide?,"Query: What support does it provide? |||| Context: Is it better to be a Burger King franchisee or an independent restaurant owner? ||| How much does a Burger King franchise owner typically make? ||| Is there any financial support for the initial franchise fee of a Burger King restaurant franchise? ||| No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. ||| Tell me about purchasing a Burger King franchise. |||| Reformulation: "
6,OK let's do it. What is the process of buying a Burger King franchise?,"Query: OK let's do it. What is the process? |||| Context: What support does the franchise provide? ||| Is it better to be a Burger King franchisee or an independent restaurant owner? ||| How much does a Burger King franchise owner typically make? ||| Is there any financial support for the initial franchise fee of a Burger King restaurant franchise? ||| No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise. ||| Tell me about purchasing a Burger King franchise. |||| Reformulation: "
0,How did snowboarding begin?,Query: How did snowboarding begin? |||| Context:  |||| Reformulation: 
1,Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics?,Query: Interesting. That's later than I expected. Who were the winners? |||| Context: How did snowboarding begin? |||| Reformulation: 
2,What are strap-in snowboard bindings?,Query: What are strap-in bindings? |||| Context: Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? ||| How did snowboarding begin? |||| Reformulation: 
3,What's an alternative to the strap-in binding style for snowboarding?,Query: What's an alternative to this binding style? |||| Context: What are strap-in snowboard bindings? ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? ||| How did snowboarding begin? |||| Reformulation: 
4,What else besides bindings do I need for my first time snowboarding?,Query: What else do I need for my first time? |||| Context: What's an alternative to the strap-in binding style for snowboarding? ||| What are strap-in snowboard bindings? ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? ||| How did snowboarding begin? |||| Reformulation: 
5,How can I teach myself to get started snowboarding?,Query: How can I teach myself to get started? |||| Context: What else besides bindings do I need for my first time snowboarding? ||| What's an alternative to the strap-in binding style for snowboarding? ||| What are strap-in snowboard bindings? ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? ||| How did snowboarding begin? |||| Reformulation: 
6,What are the best snowboarding slopes for beginners around Seattle?,Query: What are the best slopes in Seattle? |||| Context: How can I teach myself to get started snowboarding? ||| What else besides bindings do I need for my first time snowboarding? ||| What's an alternative to the strap-in binding style for snowboarding? ||| What are strap-in snowboard bindings? ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? ||| How did snowboarding begin? |||| Reformulation: 
7,What are other things to do at Mount Bachelor Ski & Sports,Query: What are other things to do at Bachelor? |||| Context: What are the best snowboarding slopes for beginners around Seattle? ||| How can I teach myself to get started snowboarding? ||| What else besides bindings do I need for my first time snowboarding? ||| What's an alternative to the strap-in binding style for snowboarding? ||| What are strap-in snowboard bindings? ||| Interesting. That's later than I expected. Who were the winners of snowboarding events in the 1998 Winter Olympics? ||| How did snowboarding begin? |||| Reformulation: 
0,How are waste and garbage processed?,Query: How are waste and garbage processed? |||| Context:  |||| Reformulation: 
1,Interesting. What is the impact of burning waste and garbage on the environment?,Query: Interesting. What is the impact of burning on the environment? |||| Context: How are waste and garbage processed? |||| Reformulation: 
2,Why does waste compaction slow the biodegradation of organic waste?,Query: So you can compact them; why does it slow the waste processing? |||| Context: Interesting. What is the impact of burning waste and garbage on the environment? ||| How are waste and garbage processed? |||| Reformulation: 
3,How is sewage recycled?,Query: How is sewage recycled? |||| Context: Why does waste compaction slow the biodegradation of organic waste? ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| How are waste and garbage processed? |||| Reformulation: 
4,What are the pros and cons of recycling vs composting garbage?,Query: What are the pros and cons of recycling vs composting? |||| Context: How is sewage recycled? ||| Why does waste compaction slow the biodegradation of organic waste? ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| How are waste and garbage processed? |||| Reformulation: 
5,Tell me more about biodegradable plastics.,Query: Tell me more about biodegradable plastics. |||| Context: What are the pros and cons of recycling vs composting garbage? ||| How is sewage recycled? ||| Why does waste compaction slow the biodegradation of organic waste? ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| How are waste and garbage processed? |||| Reformulation: 
6,How are biodegradable plastics made?,Query: How are they made? |||| Context: Tell me more about biodegradable plastics. ||| What are the pros and cons of recycling vs composting garbage? ||| How is sewage recycled? ||| Why does waste compaction slow the biodegradation of organic waste? ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| How are waste and garbage processed? |||| Reformulation: 
7,How is corn oil used to make biodegradable plastics?,Query: How is corn oil used? |||| Context: How are biodegradable plastics made? ||| Tell me more about biodegradable plastics. ||| What are the pros and cons of recycling vs composting garbage? ||| How is sewage recycled? ||| Why does waste compaction slow the biodegradation of organic waste? ||| Interesting. What is the impact of burning waste and garbage on the environment? ||| How are waste and garbage processed? |||| Reformulation: 
0,How do you make Japanese Yakiniku ?,Query: How do you make Japanese Yakiniku? |||| Context:  |||| Reformulation: 
1,Can the sauce for Yakiniku be used in other dishes?,Query: Can the sauce be used in other dishes? |||| Context: How do you make Japanese Yakiniku ? |||| Reformulation: 
2,What are the best Yakiniku restaurants in Tokyo?,Query: What are the best Yakiniku restaurants in Tokyo? |||| Context: Can the sauce for Yakiniku be used in other dishes? ||| How do you make Japanese Yakiniku ? |||| Reformulation: 
3,Tell me about three star Michelin sushi restaurants in Tokyo.,Query: Tell me about three star Michelin sushi restaurants there. |||| Context: What are the best Yakiniku restaurants in Tokyo? ||| Can the sauce for Yakiniku be used in other dishes? ||| How do you make Japanese Yakiniku ? |||| Reformulation: 
4,How do I make dinner reservations in Tokyo restaurants?,Query: Oh you need an agent to make reservations? |||| Context: Tell me about three star Michelin sushi restaurants in Tokyo. ||| What are the best Yakiniku restaurants in Tokyo? ||| Can the sauce for Yakiniku be used in other dishes? ||| How do you make Japanese Yakiniku ? |||| Reformulation: 
5,Tell me what other fun things there are to do in Tokyo besides eating.,Query: Tell me other fun things to do there. |||| Context: How do I make dinner reservations in Tokyo restaurants? ||| Tell me about three star Michelin sushi restaurants in Tokyo. ||| What are the best Yakiniku restaurants in Tokyo? ||| Can the sauce for Yakiniku be used in other dishes? ||| How do you make Japanese Yakiniku ? |||| Reformulation: 
6,What is the cost of living in Tokyo compared to New York City (NYC)?,Query: What is the cost of living there compared to NYC? |||| Context: Tell me what other fun things there are to do in Tokyo besides eating. ||| How do I make dinner reservations in Tokyo restaurants? ||| Tell me about three star Michelin sushi restaurants in Tokyo. ||| What are the best Yakiniku restaurants in Tokyo? ||| Can the sauce for Yakiniku be used in other dishes? ||| How do you make Japanese Yakiniku ? |||| Reformulation: 
7,What is the salary of working in foreign law firms in Tokyo?,Query: What is the salary of foreign law firms there? |||| Context: What is the cost of living in Tokyo compared to New York City (NYC)? ||| Tell me what other fun things there are to do in Tokyo besides eating. ||| How do I make dinner reservations in Tokyo restaurants? ||| Tell me about three star Michelin sushi restaurants in Tokyo. ||| What are the best Yakiniku restaurants in Tokyo? ||| Can the sauce for Yakiniku be used in other dishes? ||| How do you make Japanese Yakiniku ? |||| Reformulation: 
0,Who are the rivals of the Pittsburgh Steelers?,Query: Who are the rivals of the Steelers? |||| Context:  |||| Reformulation: 
1,What are notable games between Baltimore Ravens versus Pittsburgh Steelers,Query: What are notable games between Ravens versus Steelers? |||| Context: Who are the rivals of the Pittsburgh Steelers? |||| Reformulation: 
2,What are notable moments in the Ravens and Steelers rivalry?,Query: And notable moments in their rivalry? |||| Context: What are notable games between Baltimore Ravens versus Pittsburgh Steelers ||| Who are the rivals of the Pittsburgh Steelers? |||| Reformulation: 
3,Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game.,Query: Tell me more about that Polamalu's interception. |||| Context: What are notable moments in the Ravens and Steelers rivalry? ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers ||| Who are the rivals of the Pittsburgh Steelers? |||| Reformulation: 
4,How about Polamalu's interception return touchdown?,Query: How about his pick-6? |||| Context: Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. ||| What are notable moments in the Ravens and Steelers rivalry? ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers ||| Who are the rivals of the Pittsburgh Steelers? |||| Reformulation: 
5,Tell me more about the immaculate reception of Pittsburgh Steelers.,Query: Tell me more about the immaculate reception. |||| Context: How about Polamalu's interception return touchdown? ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. ||| What are notable moments in the Ravens and Steelers rivalry? ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers ||| Who are the rivals of the Pittsburgh Steelers? |||| Reformulation: 
6,What happened to Three Rivers stadium?,Query: What happened to the stadium? |||| Context: Tell me more about the immaculate reception of Pittsburgh Steelers. ||| How about Polamalu's interception return touchdown? ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. ||| What are notable moments in the Ravens and Steelers rivalry? ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers ||| Who are the rivals of the Pittsburgh Steelers? |||| Reformulation: 
7,Tell me more about Steelers' defense scheme.,Query: Tell me more about their defense. |||| Context: What happened to Three Rivers stadium? ||| Tell me more about the immaculate reception of Pittsburgh Steelers. ||| How about Polamalu's interception return touchdown? ||| Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game. ||| What are notable moments in the Ravens and Steelers rivalry? ||| What are notable games between Baltimore Ravens versus Pittsburgh Steelers ||| Who are the rivals of the Pittsburgh Steelers? |||| Reformulation: 
0,What is the environmental cost of food production?,Query: What is the environmental cost of food production? |||| Context:  |||| Reformulation: 
1,Oh that much water? How much water is used in meat production?,Query: Oh that much water? How is that for meat? |||| Context: What is the environmental cost of food production? |||| Reformulation: 
2,How much less water is used to produce vegetables compared to meat?,Query: How much less is used for vegetables? |||| Context: Oh that much water? How much water is used in meat production? ||| What is the environmental cost of food production? |||| Reformulation: 
3,What are the benefits of being vegetarian to the environment?,Query: What are the benefits of being vegetarian? |||| Context: How much less water is used to produce vegetables compared to meat? ||| Oh that much water? How much water is used in meat production? ||| What is the environmental cost of food production? |||| Reformulation: 
