,Target,Source
4,Are there any health concerns of being vegetarian?,Query: Are there any health concerns? |||| Context: What are the benefits of being vegetarian to the environment? ||| How much less water is used to produce vegetables compared to meat? ||| Oh that much water? How much water is used in meat production? ||| What is the environmental cost of food production? |||| Reformulation: 
5,What are the sources of proteins for vegetarians?,Query: What are their sources of proteins? |||| Context: Are there any health concerns of being vegetarian? ||| What are the benefits of being vegetarian to the environment? ||| How much less water is used to produce vegetables compared to meat? ||| Oh that much water? How much water is used in meat production? ||| What is the environmental cost of food production? |||| Reformulation: 
6,Can you show me vegetarian recipes with almonds?,Query: Oh almonds? Can you show me recipes with it? |||| Context: What are the sources of proteins for vegetarians? ||| Are there any health concerns of being vegetarian? ||| What are the benefits of being vegetarian to the environment? ||| How much less water is used to produce vegetables compared to meat? ||| Oh that much water? How much water is used in meat production? ||| What is the environmental cost of food production? |||| Reformulation: 
7,How do you make almond flour?,Query: How do you make the flour? |||| Context: Can you show me vegetarian recipes with almonds? ||| What are the sources of proteins for vegetarians? ||| Are there any health concerns of being vegetarian? ||| What are the benefits of being vegetarian to the environment? ||| How much less water is used to produce vegetables compared to meat? ||| Oh that much water? How much water is used in meat production? ||| What is the environmental cost of food production? |||| Reformulation: 
0,What is high blood carbon dioxide?,Query: What is high blood carbon dioxide? |||| Context:  |||| Reformulation: 
1,What should you do to treat hypercapnia?,Query: What should you do to treat it? |||| Context: What is high blood carbon dioxide? |||| Reformulation: 
2,What are treatments for high cholesterol?,Query: How about high cholesterol? |||| Context: What should you do to treat hypercapnia? ||| What is high blood carbon dioxide? |||| Reformulation: 
3,What should I eat to improve high cholesterol?,Query: What should I eat to improve it? |||| Context: What are treatments for high cholesterol? ||| What should you do to treat hypercapnia? ||| What is high blood carbon dioxide? |||| Reformulation: 
4,What are the differences between saturated fat and trans fat?,Query: What are the differences between the two fats? |||| Context: What should I eat to improve high cholesterol? ||| What are treatments for high cholesterol? ||| What should you do to treat hypercapnia? ||| What is high blood carbon dioxide? |||| Reformulation: 
5,What are the benefits of unsaturated fats?,"Query: So, there are two types.  Is the other fat good for you? |||| Context: What are the differences between saturated fat and trans fat? ||| What should I eat to improve high cholesterol? ||| What are treatments for high cholesterol? ||| What should you do to treat hypercapnia? ||| What is high blood carbon dioxide? |||| Reformulation: "
6,"Oh, I like fish. What foods besides fish are good sources of unsaturated fats?",Query: Oh I like fish.  What other foods are good sources? |||| Context: What are the benefits of unsaturated fats? ||| What are the differences between saturated fat and trans fat? ||| What should I eat to improve high cholesterol? ||| What are treatments for high cholesterol? ||| What should you do to treat hypercapnia? ||| What is high blood carbon dioxide? |||| Reformulation: 
7,What types of unsaturated fats does olive oil contain?,"Query: What types does olive oil contain? |||| Context: Oh, I like fish. What foods besides fish are good sources of unsaturated fats? ||| What are the benefits of unsaturated fats? ||| What are the differences between saturated fat and trans fat? ||| What should I eat to improve high cholesterol? ||| What are treatments for high cholesterol? ||| What should you do to treat hypercapnia? ||| What is high blood carbon dioxide? |||| Reformulation: "
0,What causes my teeth to chip off?,Query: What causes my teeth to chip off? |||| Context:  |||| Reformulation: 
1,"Oh, what can dentists do to fix a chipped tooth?","Query: Oh, what can they do to fix it? |||| Context: What causes my teeth to chip off? |||| Reformulation: "
2,What are the differences between dental crowns and veneers?,"Query: I have a larger chip, how do the options different? |||| Context: Oh, what can dentists do to fix a chipped tooth? ||| What causes my teeth to chip off? |||| Reformulation: "
3,How does an implant compare to a crown?,"Query: A crown sounds better. What about using an implant? |||| Context: What are the differences between dental crowns and veneers? ||| Oh, what can dentists do to fix a chipped tooth? ||| What causes my teeth to chip off? |||| Reformulation: "
4,Which one of dental implants or crowns is more expensive?,"Query: Which one is more expensive? |||| Context: How does an implant compare to a crown? ||| What are the differences between dental crowns and veneers? ||| Oh, what can dentists do to fix a chipped tooth? ||| What causes my teeth to chip off? |||| Reformulation: "
5,What is the coverage of the crown in insurance?,"Query: What is the coverage of the crown in insurance? |||| Context: Which one of dental implants or crowns is more expensive? ||| How does an implant compare to a crown? ||| What are the differences between dental crowns and veneers? ||| Oh, what can dentists do to fix a chipped tooth? ||| What causes my teeth to chip off? |||| Reformulation: "
6,What is the coverage of the crown in medicare?,"Query: I meant medicare |||| Context: What is the coverage of the crown in insurance? ||| Which one of dental implants or crowns is more expensive? ||| How does an implant compare to a crown? ||| What are the differences between dental crowns and veneers? ||| Oh, what can dentists do to fix a chipped tooth? ||| What causes my teeth to chip off? |||| Reformulation: "
7,Show me medicare dentists in Seattle,"Query: Show me covered dentists in Seattle |||| Context: What is the coverage of the crown in medicare? ||| What is the coverage of the crown in insurance? ||| Which one of dental implants or crowns is more expensive? ||| How does an implant compare to a crown? ||| What are the differences between dental crowns and veneers? ||| Oh, what can dentists do to fix a chipped tooth? ||| What causes my teeth to chip off? |||| Reformulation: "
0,What is Melania Trump's religion?,Query: What is Melania Trump's religion? |||| Context:  |||| Reformulation: 
1,What did Melania Trump do before she was married?,Query: What did she do before she was married? |||| Context: What is Melania Trump's religion? |||| Reformulation: 
2,Does Melania Trump have children?,Query: Does she have children? |||| Context: What did Melania Trump do before she was married? ||| What is Melania Trump's religion? |||| Reformulation: 
3,How old is Barron Trump?,Query: How old is he? |||| Context: Does Melania Trump have children? ||| What did Melania Trump do before she was married? ||| What is Melania Trump's religion? |||| Reformulation: 
4,Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club?,Query: They met at the Kit Kat Club?  Where is that? |||| Context: How old is Barron Trump? ||| Does Melania Trump have children? ||| What did Melania Trump do before she was married? ||| What is Melania Trump's religion? |||| Reformulation: 
5,When did Melania Trump become a model?,Query: When did she become a model? |||| Context: Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| How old is Barron Trump? ||| Does Melania Trump have children? ||| What did Melania Trump do before she was married? ||| What is Melania Trump's religion? |||| Reformulation: 
6,Does the public pay the First Lady of the United States?,Query: Do we pay the First Lady? |||| Context: When did Melania Trump become a model? ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| How old is Barron Trump? ||| Does Melania Trump have children? ||| What did Melania Trump do before she was married? ||| What is Melania Trump's religion? |||| Reformulation: 
7,Does the public pay Ivanka Trump?,Query: What about Ivanka? |||| Context: Does the public pay the First Lady of the United States? ||| When did Melania Trump become a model? ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| How old is Barron Trump? ||| Does Melania Trump have children? ||| What did Melania Trump do before she was married? ||| What is Melania Trump's religion? |||| Reformulation: 
8,Does the public pay Jared Kushner?,Query: And Jared? |||| Context: Does the public pay Ivanka Trump? ||| Does the public pay the First Lady of the United States? ||| When did Melania Trump become a model? ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| How old is Barron Trump? ||| Does Melania Trump have children? ||| What did Melania Trump do before she was married? ||| What is Melania Trump's religion? |||| Reformulation: 
9,What does Jared Kushner do at the White House?,Query: What does he do at the White House? |||| Context: Does the public pay Jared Kushner? ||| Does the public pay Ivanka Trump? ||| Does the public pay the First Lady of the United States? ||| When did Melania Trump become a model? ||| Donald and Melania Trump met at the Kit Kat Club?  Where is the Kit Kat Club? ||| How old is Barron Trump? ||| Does Melania Trump have children? ||| What did Melania Trump do before she was married? ||| What is Melania Trump's religion? |||| Reformulation: 
0,When did social security start in the United States (US)?,Query: When did social security start in the US? |||| Context:  |||| Reformulation: 
1,Was social security mandatory?,Query: Was it mandatory? |||| Context: When did social security start in the United States (US)? |||| Reformulation: 
2,Who received the first social security check?,Query: Who received the first check? |||| Context: Was social security mandatory? ||| When did social security start in the United States (US)? |||| Reformulation: 
3,When did the government start borrowing from social security?,Query: When did the government start borrowing from it? |||| Context: Who received the first social security check? ||| Was social security mandatory? ||| When did social security start in the United States (US)? |||| Reformulation: 
4,How much money is owed to social security?,Query: How much is owed? |||| Context: When did the government start borrowing from social security? ||| Who received the first social security check? ||| Was social security mandatory? ||| When did social security start in the United States (US)? |||| Reformulation: 
5,When will social security run out of money?,Query: When will it run out of money? |||| Context: How much money is owed to social security? ||| When did the government start borrowing from social security? ||| Who received the first social security check? ||| Was social security mandatory? ||| When did social security start in the United States (US)? |||| Reformulation: 
6,Wow! What will happen if social security runs out of money?,Query: Wow! What will happen? |||| Context: When will social security run out of money? ||| How much money is owed to social security? ||| When did the government start borrowing from social security? ||| Who received the first social security check? ||| Was social security mandatory? ||| When did social security start in the United States (US)? |||| Reformulation: 
7,Can social security be fixed?,Query: Can it be fixed? |||| Context: Wow! What will happen if social security runs out of money? ||| When will social security run out of money? ||| How much money is owed to social security? ||| When did the government start borrowing from social security? ||| Who received the first social security check? ||| Was social security mandatory? ||| When did social security start in the United States (US)? |||| Reformulation: 
8,How much of a tax increase will keep social security solvent?,Query: How much of an increase? |||| Context: Can social security be fixed? ||| Wow! What will happen if social security runs out of money? ||| When will social security run out of money? ||| How much money is owed to social security? ||| When did the government start borrowing from social security? ||| Who received the first social security check? ||| Was social security mandatory? ||| When did social security start in the United States (US)? |||| Reformulation: 
0,Why were the Grateful Dead such an influential live band?,Query: Why were the Dead such an influential live band? |||| Context:  |||| Reformulation: 
1,Why did the Grateful Dead allow live recordings?,Query: Why did they allow live recordings? |||| Context: Why were the Grateful Dead such an influential live band? |||| Reformulation: 
2,Did the Grateful Dead have a number one hit?,Query: Did they have a #1 hit? |||| Context: Why did the Grateful Dead allow live recordings? ||| Why were the Grateful Dead such an influential live band? |||| Reformulation: 
3,Who was the leader of the Grateful Dead?,Query: Who was the leader? |||| Context: Did the Grateful Dead have a number one hit? ||| Why did the Grateful Dead allow live recordings? ||| Why were the Grateful Dead such an influential live band? |||| Reformulation: 
4,How did Jerry Garcia lose his finger?,Query: How did he lose his finger? |||| Context: Who was the leader of the Grateful Dead? ||| Did the Grateful Dead have a number one hit? ||| Why did the Grateful Dead allow live recordings? ||| Why were the Grateful Dead such an influential live band? |||| Reformulation: 
5,What was Jerry Garcia's relationship to Jefferson Airplane?,Query: What was his relationship to the Airplane? |||| Context: How did Jerry Garcia lose his finger? ||| Who was the leader of the Grateful Dead? ||| Did the Grateful Dead have a number one hit? ||| Why did the Grateful Dead allow live recordings? ||| Why were the Grateful Dead such an influential live band? |||| Reformulation: 
6,Is Cassidy about Jack Casady?,Query: Is Cassidy about Jack Casady? |||| Context: What was Jerry Garcia's relationship to Jefferson Airplane? ||| How did Jerry Garcia lose his finger? ||| Who was the leader of the Grateful Dead? ||| Did the Grateful Dead have a number one hit? ||| Why did the Grateful Dead allow live recordings? ||| Why were the Grateful Dead such an influential live band? |||| Reformulation: 
7,Who wrote Cassidy?,Query: Who wrote it? |||| Context: Is Cassidy about Jack Casady? ||| What was Jerry Garcia's relationship to Jefferson Airplane? ||| How did Jerry Garcia lose his finger? ||| Who was the leader of the Grateful Dead? ||| Did the Grateful Dead have a number one hit? ||| Why did the Grateful Dead allow live recordings? ||| Why were the Grateful Dead such an influential live band? |||| Reformulation: 
8,What else did John Barlow and Bob Weir write?,Query: What else did they write? |||| Context: Who wrote Cassidy? ||| Is Cassidy about Jack Casady? ||| What was Jerry Garcia's relationship to Jefferson Airplane? ||| How did Jerry Garcia lose his finger? ||| Who was the leader of the Grateful Dead? ||| Did the Grateful Dead have a number one hit? ||| Why did the Grateful Dead allow live recordings? ||| Why were the Grateful Dead such an influential live band? |||| Reformulation: 
9,Why did the Grateful Dead break up?,Query: Why did the band break up? |||| Context: What else did John Barlow and Bob Weir write? ||| Who wrote Cassidy? ||| Is Cassidy about Jack Casady? ||| What was Jerry Garcia's relationship to Jefferson Airplane? ||| How did Jerry Garcia lose his finger? ||| Who was the leader of the Grateful Dead? ||| Did the Grateful Dead have a number one hit? ||| Why did the Grateful Dead allow live recordings? ||| Why were the Grateful Dead such an influential live band? |||| Reformulation: 
0,Who are some of the well-known Information Retrieval researchers?,Query: Who are some of the well-known Information Retrieval researchers? |||| Context:  |||| Reformulation: 
1,What Information Retrieval research did Bruce Croft work on?,Query: What did he work on? |||| Context: Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
2,Who are some important British Information Retrieval researchers?,Query: Who are some important British ones? |||| Context: What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
3,What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems?,Query: What did his studies contribute to evaluation? |||| Context: Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
4,What are some criticisms of the Cranfield project experiments?,Query: What are some criticisms of the experiments? |||| Context: What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? ||| Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
5,How did the Cranfield Experiments influence modern information retrieval evaluation initiatives?,Query: How did they influence modern initiatives? |||| Context: What are some criticisms of the Cranfield project experiments? ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? ||| Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
6,What is TREC for information retrieval research?,Query: What is TREC? |||| Context: How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? ||| What are some criticisms of the Cranfield project experiments? ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? ||| Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
7,What are some recent TREC tasks?,Query: What are some recent tasks? |||| Context: What is TREC for information retrieval research? ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? ||| What are some criticisms of the Cranfield project experiments? ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? ||| Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
8,e-Discovery?  What's that?,Query: e-Discovery?  What's that? |||| Context: What are some recent TREC tasks? ||| What is TREC for information retrieval research? ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? ||| What are some criticisms of the Cranfield project experiments? ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? ||| Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
9,What are the important components of an information retrieval test collection?,Query: What are the important components of a test collection? |||| Context: e-Discovery?  What's that? ||| What are some recent TREC tasks? ||| What is TREC for information retrieval research? ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? ||| What are some criticisms of the Cranfield project experiments? ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? ||| Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
10,What about evaluation benchmarks for music information retrieval?,Query: What about benchmarks for music? |||| Context: What are the important components of an information retrieval test collection? ||| e-Discovery?  What's that? ||| What are some recent TREC tasks? ||| What is TREC for information retrieval research? ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? ||| What are some criticisms of the Cranfield project experiments? ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? ||| Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
11,What are important evaluation measures for web search engines?,Query: What are important measures for web search engines? |||| Context: What about evaluation benchmarks for music information retrieval? ||| What are the important components of an information retrieval test collection? ||| e-Discovery?  What's that? ||| What are some recent TREC tasks? ||| What is TREC for information retrieval research? ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? ||| What are some criticisms of the Cranfield project experiments? ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? ||| Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
12,What are important online evaluation metrics for web search?,Query: What about online ones? |||| Context: What are important evaluation measures for web search engines? ||| What about evaluation benchmarks for music information retrieval? ||| What are the important components of an information retrieval test collection? ||| e-Discovery?  What's that? ||| What are some recent TREC tasks? ||| What is TREC for information retrieval research? ||| How did the Cranfield Experiments influence modern information retrieval evaluation initiatives? ||| What are some criticisms of the Cranfield project experiments? ||| What did Cyril Cleverdon's studies contribute to the evaluation of Information Retrieval systems? ||| Who are some important British Information Retrieval researchers? ||| What Information Retrieval research did Bruce Croft work on? ||| Who are some of the well-known Information Retrieval researchers? |||| Reformulation: 
0,When did the Black Lives Matter campaign begin?,Query: When did the Black Lives Matter campaign begin? |||| Context:  |||| Reformulation: 
1,Tell me more about the shooting of Trayvon Martin.,Query: Tell me more about what happened. |||| Context: When did the Black Lives Matter campaign begin? |||| Reformulation: 
2,Why was George Zimmerman acquitted?,Query: Why was he acquitted? |||| Context: Tell me more about the shooting of Trayvon Martin. ||| When did the Black Lives Matter campaign begin? |||| Reformulation: 
3,And how what happened to Michael Brown?,Query: And how about what happened to Brown? |||| Context: Why was George Zimmerman acquitted? ||| Tell me more about the shooting of Trayvon Martin. ||| When did the Black Lives Matter campaign begin? |||| Reformulation: 
4,"Who named the movement ""Black Lives Matter""?",Query: Who named the movement? |||| Context: And how what happened to Michael Brown? ||| Why was George Zimmerman acquitted? ||| Tell me more about the shooting of Trayvon Martin. ||| When did the Black Lives Matter campaign begin? |||| Reformulation: 
5,What was the US reaction to the Black Lives Matter movement?,"Query: What was the US reaction to it? |||| Context: Who named the movement ""Black Lives Matter""? ||| And how what happened to Michael Brown? ||| Why was George Zimmerman acquitted? ||| Tell me more about the shooting of Trayvon Martin. ||| When did the Black Lives Matter campaign begin? |||| Reformulation: "
6,Tell me more about the Blue Lives Matter movement.,"Query: Tell me more about the movement of the police supporters. |||| Context: What was the US reaction to the Black Lives Matter movement? ||| Who named the movement ""Black Lives Matter""? ||| And how what happened to Michael Brown? ||| Why was George Zimmerman acquitted? ||| Tell me more about the shooting of Trayvon Martin. ||| When did the Black Lives Matter campaign begin? |||| Reformulation: "
7,Why were Rafael Ramos and Wenjian Liu killed?,"Query: Why were they killed? |||| Context: Tell me more about the Blue Lives Matter movement. ||| What was the US reaction to the Black Lives Matter movement? ||| Who named the movement ""Black Lives Matter""? ||| And how what happened to Michael Brown? ||| Why was George Zimmerman acquitted? ||| Tell me more about the shooting of Trayvon Martin. ||| When did the Black Lives Matter campaign begin? |||| Reformulation: "
8,What else motivates the Black Lives Matter movement?,"Query: What else motivates the Black Lives Matter movement? |||| Context: Why were Rafael Ramos and Wenjian Liu killed? ||| Tell me more about the Blue Lives Matter movement. ||| What was the US reaction to the Black Lives Matter movement? ||| Who named the movement ""Black Lives Matter""? ||| And how what happened to Michael Brown? ||| Why was George Zimmerman acquitted? ||| Tell me more about the shooting of Trayvon Martin. ||| When did the Black Lives Matter campaign begin? |||| Reformulation: "
